ID,Name,Age,Region,Num_Departure,Profile
737,ynnirU,66,Jurong_West,02,VSrsMEPyVEiWDbZQGCgiVWdcZVgcGMHrVoszoBzFgOEMLhIPeSAViYRfkMbsfdkAFdKGWvPoJEYimZmmlJVnRmkLZOFCFEaKaMIvvbkikSrjykchyvXMkisGfAmIvejESYGdiWAiR
738,JCvuwlDmqG,66,Jurong_West,01,BuFCsXPKOwaUwLuyFjqsRJhuqzgjcGuvQGQMSZWzLDoEDzAbYgLPZSXoqOYzSbkXElEUmBBzugzjksKrjjnoSwjIvBkfcQKVkCJMCrcPirPrdJdwCdbIuZiIdrSg
739,FVfZkZE,66,Jurong_West,01,OSESDJyKnRhnVwwzSzwOSezzJEUzfnSGWqXoSAwZuYnnuzRmqqifIvRkqDgDUJLnXuPOYvVgiUrlfgCFieLXgfR
740,eOZybam,66,Jurong_West,02,euEqafRbqaSgFXFDqskoZeKBdibRdGmnbqIQgWDvSwBsbqizyhMQvPVLcUGOuhRRZHusKrEqbYqEuidzCMGLckrArMyosSBMVgAiybWDfPvCgB
741,GcAjUni,66,Tampines,01,evwASAqICsSOuiYsbzljRZyZPBSVXbUZbWSbaogSOyyOEFuZdkadCiEUSHkPnskwgyiDrflryrGDHkjoMgFvqaBfbaVKEblXRJHhkQyZv
742,nSAvOOEbG,66,Tampines,01,WookQsHlnCCwFhXzwkmWHgVhLQWMZkFOuiGSPQsHjaWOUgQiEBAuAWnCBodydRCSlrHSfBuRGIXZnkygaPiyeRIoERjveujZAKDkSRYsHPGdkZAKEMuSYQU
743,yLzmlAQYv,66,Tampines,03,XlUScaLQzKfkSgjOkjMwlrHkEyoCHlJjykkBimJdESVlyHWwXVkmgSzgYkgjgclnJklacnnHfHlVzWLJumMvg
744,ShESlFc,66,Tampines,01,gePXRknHozFDSGvZQHPOCWazoCMEndriQkVouKGRcZoMlkEGBznmSsLgWwJfowlS
745,SSEEBjX,67,Bedok,01,lwRFYWekinfJIhAfSmoJgUevYGkhfEljnPmoPoSykPSviYqFLmnDYo
746,bHDYmSEQ,67,Bedok,01,BmDnzLfFBBwzVGMSessofLULHFhgnGXRsRPLyiSmWqlqOGkYvKIMsqPSisqkCQcSraYyeisSKuiBPCFSnzzjWHbLdfnbACfMXuIyswVSWyXSj
747,wwCjWs,67,Bedok,22,akGmwOlWQUEynHRbglqCLwuufcvMnedrAwZlWFSHPFwmbkEHIjEyGHVcVGcOkHRGCkHkHrgesmVCFGhgCdwAQcS
748,vCSZg,67,Bedok,01,SMIsdPzOSblbBwkscEBIooqvWHkzeiSgywUsdSdyrmPkjqHUskMJbjOGaflHRHYSMQQAkDRDWSnMSRVlEESyHbsSYRXbiqYDaiZuAiwzcIivbZPzebudqqIHzcsJzvOBKIawAUZEKfaU
749,PbwvqQ,67,Jurong_West,01,kYUyHWkIXFFhQvhyUwhlafzbrbCqDnQvFdnoSVOUXJoIHkCzUsBiUeQWECZSESJEEJZSKViEohOaMDqOFgluCfezcZeQLDCdghGyARnD
750,mkEJmE,67,Jurong_West,01,sEvChwFAwcLUiEFFdChKDdHikAIEhOfLnXaavVLKuPiQzmGkGsBRuakaHKLFKPDqBOoWCzmJQHwhmlFqzHmYogljizXoQeSwfSSkvFSOlKHFHoY
751,OHOkDku,67,Jurong_West,01,dleqPIRzMEPZajHZSazlSeunhUiagUdCGvSWErbyqqfbZBsXXJSPScGSIyQMESQSbIJmfULARsaIBnHyQZMjGbjOuSGmfoDqVaOSCZryEUMQWBPPcVdBuBDw
752,ScAClEX,67,Jurong_West,03,bikfHEuzEALdykSDSVBkOLDVeUEPlXJPmsYIRKcLsuGIsXmKmVYZYirVfgmAGMDlXeAzsmn
753,ZvPSSBPlkE,67,Tampines,01,XSuLogSPQLOEAoRbQHuSrwkEUHzFbsiYfHFKqLUKlZSkIXjhcajGhdhbKLQEqguhmXevyBosegzFDHXQrReuAGlZcYY
754,FOoezLzYCG,67,Tampines,05,emMmBzUkbkvJXgRIhszUbWXPbfZBshwrPZvZwHSGbShEbvMOSABqBkFXAUJYSMeYQb
755,DvIAfdRS,67,Tampines,02,DnajZAmHHugCqFQXZjOLBOfEveqCJaVgmRmDKvAOvYnSMQGUFPVWJgLmIUKYMYyHacAAbsGPFIkAPgaSnXVdvdaJQckiFGJmYzkMmCvYHyISlIeqqncFQhRqYSuRoUvzAdgajLSVmVvabPhvJQ
756,qADoaBksKs,67,Tampines,01,CrhlWDqyljWmGukqKKMszQwywdJWBmHKKQZSaUSUYPRKcmSqknDYrUjBhoDSciQGivfhSa
757,LlAmusva,68,Bedok,05,IRrgkZRhreomvKknKIHrXRhqjzalWyrVmjssyumhkGbJCSYeDYbSVJefDuiJqKbuIwdkrSkkZOKkDqiHBvoeDAVnWLeCslhH
758,ZngAZhJK,68,Bedok,01,asRzfvCkiZyuVqjaMMeghKfzqgqRlMCoqXOhgduHAqoCmHPLJhvhsSemXQMkRiaicAiwkbmEFjXLmuwblmKBPeqaCiJLhgzkEGkfSPnZrObRPPWrKShAhQaSaGYrRWVEvMqfPhfAKfQaShYzyQsR
759,BFrrzsXfvL,68,Bedok,06,aGKauZUEdbhzjObBmvSJBirSdmDdaJgMsjHRuCKzKfWXnIWgbBBhLLoGidPmsUUjrXaJwEefSkzYQQfChRBYRFYkBlD
760,UDVJj,68,Bedok,02,RrAywJURsVzOZkIGuEkhPVsEcFwdBLPeAaIjmzDPukkjKMvlYgcZoDfZOVnhaaozAQeauBGyHkgZXqCsnXVOKlXP
761,mXyonv,68,Jurong_West,04,FWzJbkrLRhmOmbRIISgMjZduDMcQlnUyBXkEPWfRSvbqBbSoFsAvSkOfbIaauLikgwyoFdsvfORvGZXYqAaMysoAMoDMySusWi
762,jgkGLP,68,Jurong_West,03,PguMFyIZGQyVZQPbsAjokDloSlKlZibifUoiVXeqSjQogOkQmOaOrMqlaKvZVMYXBLhrVwwCKRlXXUHkFkAkcWrgSuDlBUeISLugAeLeZsOVZOuWyAJsagSsMjWJISJeBqDrSOMVfkFJf
763,SomnkKkA,68,Jurong_West,03,lEMKDeWMdWSVuEHEWhqHQDIJOGhUnfhXKGahyLMCdmmuiVbFOhmjuDgddUumkiLMWYqRGadSSWvLDQDlrRgYzdUuHEZbGvJklzgqrjCchhwkXYSqzPuiqJwgqBdqXIokCMwb
764,RoqVrW,68,Jurong_West,01,LuqdhjlCdLmcjSXiPGDhUelvwhkazCeRASJDlsORrELLhDlGgSXoowhJqrruSPJCVffRygOjfUZzJoEFBRjKgzveSSMslYJn
765,WXqrQP,68,Tampines,01,yJRSBkekHdVomaBDIzevyiRoiGkbeiSvAneOUSiKewUHZgWMSFDfsFUcjMlMrDmCnbUiFfuomVKeUYBrRriMFdU
766,qIoooshCnY,68,Tampines,01,qlHHRJDfGZDVKrDXyoLbVQjkdszyWjKRXSefygjnveSjbRiSPKbUDkvvUCFAyPmGmMnYrgBbfBzjblJGwUiijZHLihdImXRCJgdwDZkuyZiqkGQwCU
767,JdOnE,68,Tampines,01,KLKriYfOMgLRMjbeqYamXZXjUbPCmVgssSzMvssWEaYXLnGjRfjkWyzgZBIyMKrRXJyKWDWzgJuFYulSXKfonVoLS
768,KvhwWYCgc,68,Tampines,11,ALQLkIEXROkVzkGhYdIzAdulICGKPobQiuhrmWiMcSQyoIumoai
769,OkFKnW,69,Bedok,01,ghBLkwVPzIyeVDsJGVQKknQyaUrWisngUkWasCbqRIXMLDibGSOOnoOdkuwUk
770,mAnnle,69,Bedok,10,sowkXbiduCSYhIFdeKLCUhFsvUsleavZdGUInLkiUsdSkGroqqcoboZFQUwMEYfnXGGrkhybvgveKmymJgGFiPzlFSviUqEC
771,aluwceAb,69,Bedok,01,RwmZEbdOdgFmZmvdjyCbddoJzdvmosoZPfgWObqLkDCEMSrcJyadzFSUnZKaaXaPdwrIbSOPbMYkhmKRyEPJdHAWwsYFURGLGojWoSsJIVwQReMKofJSkDnEnruVqYQavmevnkZuhlqFUOHnZwPMe
772,WVQaWoPnM,69,Bedok,01,EeueflDYKweelHikOSBPKdKiQkEqqkbGqHgKHFbmSbGBjhCBKiBcdbuBzciAsdbHdBMdagBJkJRqAsjnYUyJwF
773,HJkMbSB,69,Jurong_West,01,SasWcPLHASqcBSbvwWcEBKimKYuyOZYeUkvOLCrOkrdHqwXGBlHfHmaRLiuvWiBHqLyWaeabwkSPUkUWsk
774,ABBkKVl,69,Jurong_West,01,EXkRQKAnhIOidHEhhZXMdKqnjAOYHoBzhyYiwXwWjmSvOFFzuGIGVWYgochfWRIjHkjoLmGCGBXXhuZbdVdScQZSkABfXGrKVHfdeOSiOOvYAbyERSQJMwWlrAwAm
775,WBebEMkG,69,Jurong_West,03,BrRmidogEJaDFAArSKbdqcAPimOvSXGkQsMJUsknCbsUvAOwVAVSSnzZbJlnSUyryuAXnlikLYnvqXLQGyzkkRSoYUqmlIzeDaUkgBdrZUaelhJncQebQVMwmahruRXzjsZmDbf
776,lozUEGS,69,Jurong_West,03,SJiSekDjAjgbPXsVOcLRcBkuSvUFumjcSakflgIkvCrQXwEzbkvuiesyOnrOcwsvIdMSWhGWdMUBkaskmKBYGkJrsWvcgZdoDwIlLiwZQHlqqomSbucicLHKKzdbzssosAlCkeMFMrHHUOlsXgBk
777,eKZDRH,69,Tampines,01,HRLKVhIZelPzsPBHrrmcsdLuIOcJEkeEVcaQYgdalMJwdgZowakSyYaXzyBsVzMzcYC
778,dzydWS,69,Tampines,01,UdBRAgygSsIXdSEakEhuFvKYyLqmcknmcELncPOJUmPHWWdBYYkXXdmymPRMWRBU
779,JKIaUHMgwO,69,Tampines,02,QnqekrUgMrCokJEMXdEbIDVUMsKybzSYQIolHqnUFQwwSrOoyrCiaOCDUwGmSkYLhagHgkoscHkXzEinROHJGOCkdiSvjwoZfagmnzeejdIZEVJqOBOgnPnqnvWjO
780,KnZqvgdErH,69,Tampines,01,hFoMAbVCwKrefSFkIcKRIrBfzMYQkiLBwOFzBrjedjCgQwhbrIfdmSIwVJdBhVoZnOnyWeUWYzqImdnwhkGFuMARVwjFESelSrOeXiyMFXSeU
781,eFbuJkf,70,Bedok,02,fZbAqGnrkUWBWGwBPruLSKrvRIoDdYazIhPiuvvAmeUeIfhnraiQlVmMrMCSWrbUJUsIjlkKXgMRhzKPYieeDcBigLjYzgqIMBDJEXAqaveRkYrzRzdghSaymWKeJ
782,azVMZcXy,70,Bedok,02,HLuJPMlbMdkYDBkHkEdLyShrczcPSYSOKCgkSkvbHmjkWddYuzhqSuywLkWSMJCsfEHhcrfUCObWIkMWKEfkXkkCvanUYgJjCkjkHBgPkmkuCdyn
783,McBssqd,70,Bedok,03,buwwRjRMmKLYnSZgEOoLJzoAMisAOOrVmRnkXazBAKuVYSLIOFVAwYsuHSknPVhOcPkZhQmEeHMIckkkSGHskXRIhU
784,wiOUvnUv,70,Bedok,05,jgMwvrUUfBBXVWJCsHhEuMoaOCkBqyeOFOMrlWkKfXDsfYGyaJeseHcOVsbKKGuInlGmcuMfrqSiKOjlmSgbcIBfzJPdofVUccwbnkmmBPMAuj
785,sSwrZhlC,70,Jurong_West,04,mLeyFIkDKoioSdSlaCvobIhVAznPIAvybmRKkrkSehjonoesLAdnbjgXQjndBfQSXbMcSKykkDHzAiKmgmkvWMfWnmEubGUGSAQ
786,jeeUJAk,70,Jurong_West,02,aboDKKycMdElFsoukfkqwfnnWFOkHvLYaVFDrejPKvFWkrkSndrPhGHmEJRjLeSqeKinJFourqgHRISRrBMJjdSLichbJJYKGckEKAoHnRHdIFfYjOJKXYk
787,KAShFjSS,70,Jurong_West,01,OWPWUduGQvqmvmuaIokOayVqGGSHQXkmbRVjgmKioFYFRGAZgWCdVlIPSsUchjKkUWQRlEYISjcMYaBPqmFeSPv
788,PPXQRZD,70,Jurong_West,03,bggsPkkJeSPCguWauZBoWGciLwGjYSqEjQevrGYlISAZiscUlMnnRLKHAGwblZfVzGzRVQYcevmPzVoFoveHRLbRmWcHodianRLeqhkckkOchnbeWdgZVubBvzUFPkFPFqSieVSS
789,fFamLHcYB,70,Tampines,24,bLiKEckeZFevaKRFsYrcESBjjDGSAsIHqXJKCJhcranOumgkIedOVSYSMMSsuLlEsdwajeHwQyJyvGKQkSfyVLyenfrurcgLfAvJlzGSHROQeBGIZmfXyjwEyyeEa
790,EXDljuKDM,70,Tampines,01,MFrYSaQoCwGFEoKvGkwiHCDZJlirmGdVhHnRwBqmSvavOkhwjibBbEkXUKOqFmhSMvbaOaZfaFYdaVzjMjSDZbCCWXVlnhvQlyooFFQRhOEnDfjI
791,mAShHbPyS,70,Tampines,02,MZsiROGiIaynWXwOKjuVQYrUkPVhkkzynnFYOlIBreidrdisnisLkuLkGAycvWVjGGUyJDOMVInUVgzJgGkMmADQDAcAWRuhkAJUYqlqSEOKUaJjQyuunJGQmkWFGFLLqoiiCS
792,VvdUhDYKQ,70,Tampines,01,WGruayDDoiGsMEwuXMKqRWRqiidzKUEnwrfvrUeMWLsrjEqMHvunIXRWSkqfdCOSJFsKSVsavjndoQIZvMQKKiVkJKnqsEzcBwXIgOzvVihJrvUvIQXZzQlWOhjhPVqvOmyCPcdCSXzXVZ
793,yYVoq,71,Bedok,01,ZJQomiubDSRmZgJArPidlfHXVilkVJifHaHrmEnUzMuzskqYSQSaIgKVcikPiaRXRKUnsbHkFoQnyPhSrngkMAsSMjhLSJISXdPAJLZ
794,SSsZh,71,Bedok,07,QnhFeUISLDFsSPbMiFczoBOyebgPIAJbkURfOnKQrPqYcDbsmoqoUZqRKyWGeLVkIQMDPOrEkJQyyyflGbPZhcdIcgOCOkWQBRjbrZZaPkeSrXAHjqDHIdHgGYrLjGrmBc
795,ancaGU,71,Bedok,01,helocluLDeVZUJuQPCvkyIhWSsrHmBvwvkuByVjSgQbBkGWGAJZVoPhgrbdzSQavERZUikybynwvHumDgYCsbkYdqISSJBJKiCScwEzmkyzSiYYcDdbKwwXGaAVRIiwvwomRs
796,LSqjOvUa,71,Bedok,02,cUUayamWyhwYRkYBIygUucZPusEjqWfamEEgLQJzGUqCamBLQkEzPArfMzLYBUsCobiPRBVyydwWbuDaJgVbHQQdEGkegkAlwbaVmdXflMzBFFn
797,ckqBo,71,Jurong_West,01,AGfvrKqlZlSLMwzVUgkRgRyDnFdkjkPZRSUiyzidSfsHwGRJQrusrdbZVyfVcZJRRKEuXeByvPmvjILOXSoWDiRPaQCZDWbkqUJfrkIFgvfSPBMKezGPYhleVQLQBhG
798,wQhvnDiA,71,Jurong_West,01,KOKdynHVsJAkWcCKqlXORnyAwXljuBFfJgDByJHVqvvAiizwLnVOeRauHiLSDSBmPqzfrvfalvlUmAMKzkVEaijckYFHMjZjKYkrSikKCwEMPBPuyjIWFmQUGZJnIEHebwWnZBbS
799,JukcSCrG,71,Jurong_West,01,AXQFzOHroYnwjeQUbCcEwOnuOzCRJSunbKPSwUcvbcURyzLJlqADUSjSSZDnWWDEbYPgokonkMwSeAdgCZijPrQhDLAPmFzSzOgWeYlAZZbVGidCcsMqRrQY
800,HuRcLFsa,71,Jurong_West,01,FhKknMBYBDweyeYwiISAovrCzVOkFPQsrvvSGbdlZuWBEomuBoluREcjYRgqFgZinWnQSEods
801,VnimUnSw,71,Tampines,01,SMdgbyjholDuyflDUAqImScnvBJAZFDHbSClksQqamWReuMIQFweSJPZHCdSbYmmePYfCQUqySgFPjEVeWrElCQIFUzeoDeMjfrGdiMhQshs
802,DVVQQAKMAM,71,Tampines,01,vWJKzqcgwhXBObGHKCSPzyPVLGXhDmuayEYkIuYwWyjBjSLmYukEArzeAI
803,kDSRdFrDZ,71,Tampines,01,nOkGOZOUBkmkDCgcGLGzIqorbySGAdlSswSPlKbumWQCkyJZXBfFZCBmMhwdgQnEzUrmeyOZFDAuXyzPzywOffj
804,lqSiUUGi,71,Tampines,01,vJRusqVHkcdnkqycfMaCbEFessubYuVKfMCrAwSkMksOiQubMhYmSyQjgklMYYmfkOZvKOcjhCSHcbskjHIVUSMUuEqfZcqFEcSKBXSFSkrEQKdMoIUSyXMPSE
805,bIXfwwDV,72,Bedok,03,fZmXorevcWgykOJgOmMhKUjUQaSRZkrXOBHWsivCMocukPWMkYkqHYBeSoEGuArAEksQfCaSyCyHFfvMOWaAYGOwZjzBHroPseBevlswiaYVczVhLHdydGHLkArDlBmE
806,DLrnio,72,Bedok,01,SSLSfKBJkqrfYqzrsbReOSAZhkgdgSaRjfGKOSuihlXnmsCUSSlaXCDayYoXbmkXLlhYKRIsvvDgBkVySkXhDXClXLwscnLDAQwVZaIJ
807,jEJZDu,72,Bedok,01,JiBiUyAXoZAvojcsXMsMzmKSzQhgIIrauMbkqSiPibASkbSHvdQsIFOADZOebSSmfwryQvSjcdnPGriIHmEUoVsorsbfddJRYSdczMdouqRoKIdvHlfC
808,KMAlY,72,Bedok,01,jarSREknPnISElXlebznlzdCwEcFOqueXlVUwsBcWbdhovCKsLYRiuwbAORbuXrYmLVGRRGFPYeyjQPUUIIcRdUerfmCLCYvLykIwXVdvPuRiiqIEIsOhSjfeCmVfjYknGoSYJhhCR
809,ASPBiWbDH,72,Jurong_West,02,VyyHDqyLHOmuKMBaVkHlRvrSSSgwHYEYEdRuUvkmRfVQruIUPnZAhafOflDLqBMuSRmIKEBkUbenbMYSSKsMiRDheQHGYYOiYXBBonEXVyjPvyiiDuwEYwAVsLzHYjoe
810,ZFqHS,72,Jurong_West,02,QfAYVWugVlyeklmuMjiiSHWhSkCOLMvfydSSkUDGSSklenGLvcOywuHuwLOKSikOggXkHzUdafbIJyWLVEOvWMyZKBhqsPLka
811,oIRibn,72,Jurong_West,01,PiuiSePDkLbXPBIqbGJEckJEOjScuvsoOBWOgPLynSCejurEmJiCVrZgbgsoCKmiorPPcKjyJyqRWjBSkcQJDqiqEHlrwGQVmCbboRoWKIjb
812,ISnPvOkBeI,72,Jurong_West,02,JszMkaQFRyOYJGIKknHYbQvJPSMcGldFhRYsBjGSHBmHCQFRcBoAnAgSiGioGEbdAHwvkWghVkFIPsvGmQgMHVelkkVvfuBucwonvuzlPSguKWgJkIDywniSmLWWhABzSdHhlFdbzFSRea
813,MqBvuBHvZ,72,Tampines,01,fInQBbbKqXLWfYGEgiZSkPifkknAZiuVXwCPmPmHVSWoDimgheCkVMeSMAWcBOkgnGEVbIPCwhKiEbwRqXHeWVEylrEAZgWJavngveLVnArGFqKCXjUoackjwkaQOSRiHnbkQmkmVrbbGGD
814,XXzlSgfC,72,Tampines,01,BGrUSYujsXLGrIkVjGsqhuYILlRkSPqrPzRaERmDekdUIeXwgRPKCVCfwPhaaYwEFyAKCvLGrPVSPvfsUaLGSoRfvGVWCDbIlcCuKXwUcFjiwMyAcPcrjfZgqqqvgSlCeMYjcYPoYuDb
815,EZdFeDS,72,Tampines,01,SYcWicocJFbuFrzswnySPqHeRhWkBEXMQgoqSFuKLJACrECuRoJuCmVHeEqZjsSuWAABaEWZsznnWiPRaUgKzKcVsYAW
816,lHOll,72,Tampines,01,dwgyESrqiByrmKkQfkfyjOQUOJudzHcFgIGlFdsDRHgByzCcJPDDkenkvlQARAoBgdvIkzSKnaoCbbBgnflBSKbskOssUB
817,PrdPqhmaG,73,Bedok,02,eMCWyFMbhMQXgWHOBlBsLRZaURFWkdqKCicagIjGFzVnuncFgwgHIIgwmWgJKYgFIszJrQvGPWewayMBVDgXeJOQiKhVGWkPUKScSiVuVnLjkLJ
818,LDyov,73,Bedok,01,yUbzSBZIDazGFoXgPPSeSiQIfYEIfShkyeHZbZRgkPVhrhFgsszwePmqeFChIWUAIPBOMjWaFAcVzXdDBUwMOklAyJCbDlGBROJJYOLwCbkeMoGRwPIkMgUHcadnluwYVWvvVbb
819,QjhXRndkg,73,Bedok,02,mfrHkVPmgjjUvYEhCMrChmBBFokeDnceVczsMBwPRZEFqljhWSWmZuidyOcmDkGHeAfsEjDVEKJcrJOmMdkKnqMulKhhhFzofkXIlBcyHsMbfErhVksvXAfMyeSDll
820,JkwaOuSGVa,73,Bedok,02,CEVPXGABMrdfnfHUSRXwEkZrrMcqLBoBLZGwfEvkgEJGXEHeIUquobGJjkwBqLLBqLjlQ
821,FkdPS,73,Jurong_West,01,OzEWXnSDYyrqEcdhOmXJHuyDhWoaSJqvfYVlaunbgfYsJROnguFKJoIjBEMiALqhkWscnmSVccShrWyCkaSf
822,mbYSYcW,73,Jurong_West,01,uSlzbALCIRBReBSkESSEZWhOkIyOnzhquFXlzoJvFHOAvPFQVomwlhdQAkoHWUDUBkKqJkKkdrhFVgOolueoSPSqSMSYekaHvnPbznUAGLlKaQowgqkwoyDjFPAlhfHakSgSqaMZhcCeLvHIa
823,hsBOC,73,Jurong_West,01,AzIOEneFzUyeXeYPQMVXdWrRSbPZQqEkljRyjfuohoMZbenwsBCGrVkOFEwiEvUDCvKisYdiOaHFwoOeAjUOBJIYPIDZdFILFLfwSoqXrWmHHmlJFBZJSkIzvWnZgzdfMyFnaehLU
824,yjIKjeUv,73,Jurong_West,13,rkscsbacUBuJScCkmLsIaKyiDysYQXEMiUhEJwQAShYDGPWUyinZZZuckwdQujkVWlfGbyIukinrSmwISqkgOYIgChjQSKzYLiiZvVIfrhLgWyPHCeZgDSeJFcuVQkCGe
825,fVFJZUdeaS,73,Tampines,01,gyKPqOjbGLbEiSUHIEkrndCVbvmCCQOOnBcGyOAOnudOcOBrkvJABODvEOXleVdClzKvsfKzkjUiHbSiJKiRDJBkASZhFlHlXnYXmOsZqAIgAvlvJKHjPXsKSbrKuZPaMkkadezPYcYKOOSS
826,QgJIZkcsJ,73,Tampines,10,wYCjPFmOkbHgUdUlDaehSVObHyiRilrecdohcIcDyOWyEkvdrJbZfQfKHVjdvMEGBERrBrLBqhbjubakjfqnDyFVFGBnSIkQLzGfVuCLonkbkF
827,mdVub,73,Tampines,01,dEaFQVHUSUiFdfAufXcLcYWkDzzVoonInLdKSuUWLbnkGsUHiSIvJRrMFduorWVkAjvzqokeschOLy
828,eEdfyvjSj,73,Tampines,02,nHwgSYbIsCyZJCjymUFgDjWjSSRmSOMBouMdKODyoQdfFnqSJllnmIkRwvFWQnkIDHVkiUXRwfRFmHzIzhylOeUlS
829,LLbMDaX,74,Bedok,01,OaDzHqedmAqVBSYgSuXnFBAjBwXRYLkuHiLbqcrerQLRMQCLVbkuESXBeHfmkyAkRBuvPLJYEgqfkbSlvrDQIFgoS
830,LkVXjZb,74,Bedok,06,awHCoiKSSQeXjjlvCykgMwvFjcavjHsWPkFdKaFKiovgPPkzSWUMWiPkfXgBrSOFSbngSiavqAwLOFSuGRqkAEqZgrDqjoVeulDPcdhVhnXhbuRczXqyOOVDkByskPEuUb
831,qaUBnSBM,74,Bedok,01,hiyuiQyPRcaYWceyGgfVBgeiCKYiuSQkWqkAVUOQubzqwhDGLakvDozqnwVFrveRAVOnREaHyorHHIqlgSFWQMkkoCXSMlgnjYWSzfXAluSZs
832,qsiJLh,74,Bedok,01,IVYXQuzQseonWPAFIBCvGYwiAFvFHSguKsXQDdYdIYBSPWwvwgmS
833,qDiUJmA,74,Jurong_West,02,HWvWdYnYqujMhqkZhSoQqYkVwbfRZJaGBwmrcEPnFQJiQBHfCFvQcqijOhcFPLVlchSYJdfmzhUXXhVWcVHaDKKwSPAKgjBmWJrwcUMXziEYXLYeswYwRCMeeSCueuIsBr
834,HVghs,74,Jurong_West,08,WQeRjjvLDGyquKSQzSwgzDwFfMculiPHicIBsVASjMRjqiqqyGjcSAJHYdrSIDfzgrdkbWEFeSJwROhnHwqdqPgSBBjIUrKjCboeoHXizUHEdkZBCVIoLRSOkbELfrCSXgrcVflFyHRDvkzAXhs
835,ankJVEyU,74,Jurong_West,01,ukwhVWZefFsvZZRWMowelzSryCkAESYuvmiXMrZdqPkyDVfCwyc
836,mZQysFDm,74,Jurong_West,02,SekJoykiEyaszSOaEFcrAefZAFkbGuUcSoFWenGscvgiyuUgPZLfRMZSyqmBSoD
837,VsnKAiiduI,74,Tampines,03,ESbEokKcCAvWizmhPWngWEUSOuPmVKYFSgZjJmlCalhAhJEgsAEOOjXIaLSfJjICKUUzPmi
838,jikRBFCBo,74,Tampines,01,RKnqCfeYvJFwgirvZOESrrbmlZAEKhAMAdYYZQiKEirlFAlkGEHHkdiFqPhLcSdYlVzJVeMaQqHODfhPSMBQCUVovQQUIvSLkSLbdKiOZPQesVBsrGKzGaPdwUOBeEiYeja
839,vQOAAPywLM,74,Tampines,03,XKFzSWECPGumdOCUzkcefZvIdrmHFoABvikRdwPVvjquynRzrASsUImJDUzEkRSWEhkDCyhHnjgMBVrkgRKfdDAEMlDBcvDqsaleaaJeLkIe
840,XOdZdie,74,Tampines,05,mlofHEiyBWKLrEOlEIkMPLsGeLHDSLYddnKvLmHVVkFJcXkzIaZcdeahBkWIjngYPDdycZoDbUHmQSaWvSSKKSWnqDuouOMVmQIZMgOEjdFslSmHAvwkRzojZuKfPa
841,jfVij,75,Bedok,01,EUQQVdbjoqgbKkPDbSXgcshavCdEylFLBKRfwwlLbSXQvKPcMqzLYsXXhFCFlIouqDJWHHDPWEkrmFWG
842,ziycJwsZJC,75,Bedok,06,oenLsIukelihJSkCmPqZuHlMvUghkCYMVnGbCRXOSEPBvCEqzneenQSXmBAbnVMZGLFwkVhaPyLgSKKwksgBOySQQCjHWcESUPzuBIIKuiavGeGXOaKwZrsGkuMGWvGSUjfqhBknqwWZI
843,FhadoDa,75,Bedok,01,vvJGbMZvSIbOQHUzVIvwercRaIKjuUbSAqVCeknCRrPdsecVZsSQBRurkUDLRgvsJjeBJGySSLDuCGEsdASMSoMwzjJMLafdluVbmoaSnBawHPLVkkjoaScBoqlilV
844,bQHgzP,75,Bedok,01,yyiWMkSalhORXqqKZKOjdsGqkjsHLlHfqyXBykezZkZBnSZcdAqcQvAWDkSRMLaehqLJnPriVGVcsLEDiHhVbquvSoiSiCoOaIjFAPeeegfUiFhMa
845,RSvbiS,75,Jurong_West,04,gqrlfIMSXUSdLRlrQmLBrihSAMzjIfqcRbPFwdJcycPlcQdeEhLYvudFSngkAIWwYLGFqsBwjvcPYSIMbYXzXnEzJbOXa
846,sMkKsir,75,Jurong_West,01,ZmRPJqiHFUcVmCljSSwzSZokrGwvzkKZEXGCKjEcRZiRyIFSbAavfESLERdyqvdXSIRQvbAluwkRzSroYkmdqdSBkDdFoJmWaDePmVBHfsAPbqhPZUjewVOKIsyMEEeFXrSuiLeqvWByd
847,dGUok,75,Jurong_West,01,EQQJVmbkrOgzmrvzLSdmOJOsSIZrynRMnaZQSRgOXVlDUubjoFOeQaBsIdIcMYiQgmYsfhGdHUWlCWmWKvGLkY
848,HKESjlA,75,Jurong_West,04,WmayEKokSHSRyvWzzkczVMqiVGglBEdyzmAnwUmHEYYAYDmemjROBLSPkhKhwIdHXMKXlHkrLHrhVMBqSbcfkycQnyjGP
849,mQmSPr,75,Tampines,01,kzmHYhQYmnYAJlivOfMRUrUAJqXFoSVUPXAbzOPUAonEXVesiMozOjARSrneECSiXkgsDJkWkOzmQgQKBBgwSjglbBRCFgBSjhfGSVeHeoFzWFfPVLohYwIUdVslqeIOiWGkDkXVISoffOfmRliA
850,lJikuYESC,75,Tampines,01,WSbFnPYqQRhHSesbmdQRSijsSUoqcbahBEPkARnEHKCBgwKLklcMrgSmFXSueERuechHIyBakSecSEnOiRdkSrIcKdSSoVyyjfsSmvGQrloMwocPRjyZdOaQgkSWbCmIWaSYRDISDJkod
851,DnJbMLkyY,75,Tampines,01,ARMLJLPeZQVGLRjnSSIZcBVeniqJXkFhDVayUMYPGOggkXkkmcbwVaQSMGjGZvWICwAhzCjduQjkSSqXHIUwvqwsmkKSgfvfMdhkewsJkAeqvkeIEBSKP
